fecha_de_apertura,dia_de_apertura,fecha_ocurrencia_hechos,dia_ocurrencia,hora_militar_ocurrencia_hechos,conforman_unidad_domestica,fisica,verbal,economica,psicologica,sexual,genero_m_f_victima,edad_victima,victima_conflicto_armado,etnia_victima,estado_civil_victima,escolaridad_victima,corregimiento_victima,comuna_de_la_victima,barrio_victima,ocupacion_victima,no_hijos_victima,vivienda_victima,nucleo_familiar_victima,numero_hermanos_victima,genero_agresor_m_f,parentesco_frente_a_la_victima,no_de_hijos_agresor,edad_agresor,estado_civil_agresor,escolaridad_agresor,ocupacion_agresor,corregimiento_agresor,comuna_agresor,barrio,tipo_vivienda
23/05/2022,no aplica,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,,no aplica,no aplica,,masculino,no aplica,,,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
23/05/2022,lunes,20/05/2022,viernes,14:18 p.m.,si,si,si,no,si,no,femenino,27.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,molinos cien.,independiente,2.0,alquilada,6,0.0,masculino,hermano(a),0.0,,soltero(a),bachiller completo,independiente,ninguno,comuna1,molinos cien.,alquilada
24/05/2022,martes,22/05/2022,domingo,8:43 a.m.,si,si,si,no,si,no,femenino,36.0,no,ninguno,soltero(a),primaria completa,ninguno,comuna1,bicentenario,independiente,6.0,alquilada,3,0.0,masculino,ex-conyuge,0.0,17.0,soltero(a),bachiller incompleto,independiente,ninguno,comuna1,coronado,familiar
25/05/2022,miércoles,22/05/2022,domingo,13:33 p.m.,si,no,si,no,si,no,femenino,31.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,molinos cien.,independiente,4.0,alquilada,5,0.0,masculino,ex-conyuge,0.0,33.0,soltero(a),bachiller completo,independiente,ninguno,comuna1,caña real,alquilada
27/05/2022,viernes,24/05/2022,martes,8:00 a.m..,si,si,si,no,si,no,femenino,38.0,no,ninguno,soltero(a),técnico,ninguno,comuna1,reservas de zamorano,independiente,1.0,propia,2,0.0,masculino,ex-conyuge,0.0,32.0,unión libre,primaria incompleta,independiente,ninguno,comuna2,alameda,alquilada
27/05/2022,viernes,25/05/2022,miércoles,10:49 a.m.,si,no,si,no,si,no,femenino,31.0,no,ninguno,soltero(a),técnico,ninguno,comuna1,zamorano,independiente,1.0,familiar,5,0.0,masculino,padre,2.0,73.0,casado(a),primaria incompleta,independiente,ninguno,comuna1,zamorano,propia
27/05/2022,viernes,27/05/2022,viernes,12:00 a.m.,si,no,si,no,si,no,femenino,,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,villa diana,independiente,0.0,alquilada,2,0.0,masculino,ex-conyuge,0.0,,soltero(a),primaria incompleta,independiente,ninguno,comuna1,villa diana,propia
02/05/2022,lunes,28/04/2022,jueves,11:58 AM,si,si,si,no,si,no,femenino,33.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna2,mirriñao,estudiante,1.0,alquilada,2,0.0,masculino,ex-conyuge,1.0,48.0,soltero(a),primaria incompleta,independiente,ninguno,comuna2,no,familiar
03/05/2022,martes,27/04/2022,miércoles,14:31 p.m.,si,si,si,no,si,no,femenino,22.0,no,ninguno,soltero(a),técnico,ninguno,comuna7,guayacanes del sur,estudiante,1.0,familiar,4,2.0,masculino,ex-conyuge,1.0,26.0,soltero(a),primaria incompleta,empleado,ninguno,comuna2,no,familiar
05/05/2022,jueves,05/05/2022,jueves,16:15 p.m.,si,no,si,no,si,no,femenino,55.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna2,berlín,independiente,4.0,alquilada,4,0.0,masculino,hijo(a),0.0,25.0,soltero(a),primaria incompleta,desempleado,ninguno,comuna2,berlín,alquilada
05/05/2022,jueves,17/04/2022,viernes,14:49 p.m.,si,si,si,no,si,no,masculino,30.0,no,ninguno,soltero(a),técnico,ninguno,comuna1,zamorano,independiente,2.0,alquilada,3,0.0,femenino,ex-conyuge,2.0,25.0,soltero(a),técnico,empleado,ninguno,comuna1,zamorano,alquilada
06/05/2022,viernes,30/04/2022,sábado,3:00 a.m.,si,si,si,no,si,no,femenino,24.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna2,alameda,independiente,1.0,alquilada,3,1.0,masculino,ex-conyuge,3.0,35.0,soltero(a),primaria incompleta,independiente,ninguno,comuna2,alameda,alquilada
13/05/2022,viernes,12/05/2022,jueves,08:22 PM,si,si,si,no,si,no,femenino,39.0,no,afro,casado(a),bachiller completo,ninguno,comuna7,independencia,independiente,2.0,alquilada,3,0.0,masculino,conyuge,1.0,52.0,casado(a),bachiller completo,independiente,ninguno,comuna7,barrio nuevo,propia
16/05/2022,lunes,16/05/2022,lunes,11:30 a.m.,si,si,si,no,si,no,femenino,83.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna5,maría cano,independiente,3.0,propia,3,0.0,femenino,hijo(a),0.0,30.0,soltero(a),primaria incompleta,independiente,ninguno,comuna5,maría cano,familiar
16/05/2022,lunes,16/05/2022,lunes,12:00 m.,si,si,si,no,si,si,femenino,35.0,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,la vega zamorano,independiente,2.0,propia,3,0.0,masculino,ex-conyuge,0.0,,soltero(a),primaria incompleta,independiente,ninguno,comuna1,no,familiar
17/05/2022,martes,10/05/2022,miércoles,11:30 a.m.,si,si,si,no,si,si,femenino,21.0,no,ninguno,soltero(a),pregrado,ninguno,comuna3,el prado,estudiante,1.0,alquilada,4,2.0,masculino,conyuge,1.0,38.0,soltero(a),pregrado,independiente,ninguno,comuna4,loreto,propia
23/05/2022,lunes,07/05/2022,sábado,11:00 p.m.,si,si,si,no,si,no,femenino,40.0,no,ninguno,unión libre,técnico,ninguno,comuna2,la orlidia,independiente,2.0,alquilada,5,0.0,masculino,conyuge,2.0,44.0,soltero(a),bachiller completo,independiente,barrancas,comuna13,barrancas,propia
23/05/2022,lunes,03/05/2022,martes,8:40 a.m.,si,si,si,no,si,no,femenino,41.0,no,ninguno,soltero(a),tecnólogo,ninguno,comuna7,parques de la italia,independiente,1.0,alquilada,2,1.0,masculino,ex-conyuge,1.0,31.0,soltero(a),pregrado,empleado,ninguno,comuna1,telecenter panamericana,alquilada
23/05/2022,lunes,03/05/2022,martes,8:40 a.m.,si,si,si,no,si,no,femenino,24.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,reservas de zamorano,independiente,1.0,propia,4,0.0,masculino,ex-conyuge,1.0,28.0,soltero(a),bachiller completo,desempleado,ninguno,comuna3,llanogrande,alquilada
23/05/2022,lunes,19/05/2022,jueves,14:24 p.m.,si,si,si,no,si,si,femenino,17.0,no,ninguno,unión libre,bachiller completo,ninguno,comuna3,llanogrande,estudiante,0.0,alquilada,2,0.0,masculino,padre,2.0,42.0,unión libre,técnico,empleado,ninguno,comuna3,llanogrande,propia
23/05/2022,lunes,03/05/2022,martes,15:23 p.m.,si,si,si,no,si,no,femenino,60.0,no,ninguno,separado(a),primaria incompleta,ninguno,comuna7,las américas,independiente,2.0,familiar,1,11.0,masculino,ex-conyuge,2.0,42.0,unión libre,técnico,empleado,ninguno,comuna3,llanogrande,propia
24/05/2022,martes,21/05/2022,sábado,14:05 p.m.,si,si,si,no,si,no,femenino,61.0,no,ninguno,soltero(a),primaria completa,ninguno,comuna5,el retiro,independiente,0.0,propia,2,3.0,femenino,hijo(a),6.0,41.0,soltero(a),bachiller incompleto,independiente,ninguno,comuna5,el retiro,alquilada
24/05/2022,martes,24/05/2022,martes,12:00 p.m.,si,si,si,no,si,no,femenino,47.0,no,ninguno,casado(a),primaria incompleta,ninguno,comuna1,caimitos,empleado,4.0,propia,2,0.0,masculino,ex-conyuge,3.0,54.0,casado(a),primaria incompleta,independiente,ninguno,comuna1,molinos cien,familiar
24/05/2022,martes,09/03/2022,miércoles,21:10 p.m.,si,si,si,no,si,no,femenino,20.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,hugo varela,independiente,1.0,propia,7,3.0,masculino,ex-conyuge,0.0,21.0,soltero(a),bachiller completo,independiente,ninguno,comuna1,harold eder,familiar
25/05/2022,miércoles,25/05/2022,miércoles,9:34 a.m.,si,si,si,no,si,no,femenino,53.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna7,el recreo,independiente,1.0,alquilada,5,0.0,masculino,ex-conyuge,3.0,63.0,unión libre,bachiller completo,independiente,ninguno,comuna7,las américas,propia
26/05/2022,jueves,20/05/2022,viernes,11:00 a.m.,si,si,si,no,si,no,femenino,29.0,no,ninguno,casado(a),técnico,ninguno,comuna3,llanogrande,independiente,2.0,alquilada,3,4.0,masculino,conyuge,2.0,31.0,casado(a),técnico,independiente,ninguno,comuna4,uribe uribe,alquilada
27/05/2022,viernes,27/05/2022,viernes,12:00 p.m.,si,si,si,no,si,no,femenino,72.0,no,ninguno,viudo(a),primaria incompleta,ninguno,comuna6,colombina,independiente,2.0,propia,5,0.0,femenino,hijo(a),2.0,32.0,soltero(a),bachiller incompleto,independiente,ninguno,comuna6,colombina,familiar
27/05/2022,viernes,20/05/2022,viernes,16:48 p.m.,si,si,si,no,si,no,femenino,26.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna7,luís carlos galán,estudiante,2.0,alquilada,4,2.0,masculino,ex-conyuge,2.0,26.0,soltero(a),primaria incompleta,independiente,ninguno,comuna5,san pedro,propia
31/05/2022,martes,26/04/2022,martes,12:00 p.m.,si,si,si,no,si,no,femenino,30.0,no,ninguno,soltero(a),pregrado,ninguno,comuna5,san pedro,empleado,1.0,familiar,2,0.0,masculino,ex-conyuge,1.0,43.0,soltero(a),postgrado,empleado,rozo,comuna8,rozo,propia
02/05/2022,lunes,02/05/2022,lunes,09:40 AM,no,si,si,no,no,no,femenino,28.0,no,ninguno,casado(a),bachiller completo,tenjo,comuna16,tenjo,oficios varios,1.0,familiar,4,1.0,femenino,ex-conyuge,2.0,33.0,separado(a),bachiller completo,empleado,potrerillo,no aplica,no aplica,familiar
03/05/2022,martes,03/05/2022,martes,no aplica,si,no,si,no,si,no,femenino,64.0,no,ninguno,casado(a),bachiller completo,caucaseco,comuna10,callejon cardenas,oficios varios,1.0,propia,2,,masculino,conyuge,,69.0,casado(a),no aplica,pensionado,caucaseco,no aplica,cardenas 2,propia
03/05/2022,martes,03/05/2022,martes,10:00 AM,si,no,si,si,si,no,femenino,60.0,no,ninguno,viudo(a),bachiller incompleto,tablones,comuna13,los ceibos,pensionada,2.0,propia,no aplica,4.0,masculino,hijo(a),2.0,43.0,soltero(a),ninguno,oficios varios,tablones,no aplica,los ceibos,familiar
03/05/2022,martes,03/05/2022,martes,10:30 AM,no,si,si,no,no,no,femenino,31.0,no,ninguno,unión libre,técnico,no aplica,comuna14,la buitrera chontaduro,ama de casa,2.0,familiar,4,1.0,masculino,conyuge,2.0,41.0,unión libre,técnico,trabajador,no aplica,no aplica,contaduro,familiar
03/05/2022,martes,03/05/2022,martes,no aplica,no aplica,si,si,no,si,no,femenino,59.0,no,ninguno,soltero(a),primaria completa,guayabal,comuna13,finca,no aplica,2.0,no aplica,no aplica,,masculino,ex-conyuge,,,soltero(a),no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
04/05/2022,miercoles,04/05/2022,miercoles,03:50 PM,si,si,si,si,no,no,femenino,38.0,no,ninguno,unión libre,bachiller completo,no aplica,comuna5,alameda,ama de casa,3.0,alquilada,4,,masculino,ex-conyuge,3.0,45.0,unión libre,bachiller completo,conducto,no aplica,no aplica,alameda,no aplica
11/05/2022,miercoles,11/05/2022,miercoles,01:15 PM,no,no,si,no,si,no,femenino,50.0,no,ninguno,separado(a),bachiller incompleto,ciudad del campo,comuna10,no aplica,oficios varios,4.0,alquilada,no aplica,,masculino,ex-conyuge,4.0,51.0,separado(a),no aplica,no aplica,no aplica,no aplica,ciudad del campo,alquilada
07/07/2022,jueves,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,33.0,si,no aplica,unión libre,bachiller,ninguno,comuna7,chapinero,oficios varios,1.0,propia,3,2.0,masculino,conyuge,3.0,43.0,unión libre,primaria,oficios varios,ninguno,comuna6,central,propia
18/05/2022,miercoles,18/05/2022,miercoles,no aplica,no,si,si,no,si,no,femenino,27.0,no,ninguno,soltero(a),tecnólogo,palmaseca,comuna9,callejon ortiz,ama de casa,2.0,familiar,4,3.0,masculino,ex-conyuge,2.0,28.0,separado(a),no aplica,oficios varios,guanabanal,no aplica,callejon torijano,propia
19/05/2022,jueves,17/05/2022,martes,no aplica,si,si,si,no,si,no,femenino,,no,ninguno,no aplica,no aplica,no aplica,comuna14,arenillo,no aplica,,no aplica,3,0.0,femenino,madre,1.0,,unión libre,no aplica,ama de casa,no aplica,no aplica,buitrera,familiar
31/05/2022,martes,31/05/2022,martes,09:30 AM,si,si,si,no,si,no,femenino,61.0,no,ninguno,separado(a),bachiller incompleto,no aplica,comuna10,ciudad del campo,ama de casa,6.0,propia,3,7.0,masculino,ex-conyuge,7.0,66.0,separado(a),primaria completa,pensionado y operario,no aplica,no aplica,ciudad del campo,propia
31/05/2022,martes,31/05/2022,martes,12:34 PM,si,si,si,no,si,no,femenino,46.0,no,ninguno,unión libre,primaria completa,tablones,comuna5,callejon el jardin,ama de casa,4.0,no aplica,2,9.0,masculino,conyuge,6.0,59.0,unión libre,bachiller incompleto,desempleado,tablones,no aplica,tablones pita alto,no aplica
no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,,no aplica,no aplica,,no aplica,no aplica,,,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
02/06/2022,jueves,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,24.0,no aplica,ninguno,soltero(a),sexto-bachiller,ninguno,comuna5,campestre,ama de casa,3.0,no aplica,no aplica,8.0,masculino,conyuge,3.0,44.0,soltero(a),sexto bachiller,albañil,ninguno,comuna5,campestre,no aplica
02/06/2022,jueves,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,29.0,no,ninguno,unión libre,tecnico,ninguno,comuna7,parques de la italia,ama de casa,1.0,aluilada,3,2.0,masculino,conyuge,1.0,,unión libre,bachiller,asesor comercial,ninguno,comuna7,el recreo,alquilada
06/06/2022,lunes,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,18.0,no aplica,ninguno,soltero(a),bachiller,ninguno,comuna7,parques de la italia,estudiante,1.0,alquilada,5,4.0,masculino,ex-conyuge,1.0,26.0,unión libre,no,independiente,ninguno,comuna7,barrio nuevo,familiar
06/06/2022,lunes,04/06/2022,sabado,no aplica,no,no,si,no,si,no,femenino,31.0,no aplica,no aplica,soltero(a),bachiller,ninguno,comuna7,el sembrador,promotora de ventas,1.0,alquilada,3,3.0,masculino,ex-conyuge,1.0,32.0,soltero(a),bachiller,promotor de ventas,ninguno,comuna3,la emilia,alquilada
08/06/2022,miercoles,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,17.0,no aplica,no aplica,soltero(a),cuarto de primaria,ninguno,comuna5,urb. palmeras del oriente,ama de casa,1.0,alquilada,6,3.0,masculino,ex-conyuge,,22.0,no aplica,quinto de primaria,no aplica,ninguno,no aplica,no aplica,no aplica
11/06/2022,sábado,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,82.0,no,ninguno,soltero(a),postgrado,no aplica,no aplica,no aplica,rentista,1.0,propia,2,3.0,masculino,hermano(a),3.0,59.0,casado(a),bachillerato,independiente,ninguno,comuna3,urb. bosques de santa barbara,propia
13/06/2022,lunes,10/06/2022,viernes,11:30 a.m,no,si,si,no,si,no,femenino,28.0,no,ninguno,soltero(a),bachiller,ninguno,comuna5,primero de mayo,mesera,2.0,alquilada,3,5.0,masculino,ex-conyuge,2.0,37.0,soltero(a),bachiller,domiciliario,no,no aplica,no aplica,familiar
13/06/2022,lunes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,32.0,no aplica,no aplica,no aplica,primaria,ninguno,comuna5,san carlos,empleada,3.0,17,no aplica,,masculino,conyuge,3.0,30.0,no aplica,primaria,empleado,ninguno,comuna5,san pedro,alquilada
14/06/2022,martes,no aplica,no aplica,no aplica,no,si,si,no,si,no,masculino,22.0,no,ninguno,unión libre,bachiller,ninguna,comuna5,urb. palmeras del oriente,empleado,,no,2,3.0,femenino,ex-conyuge,,19.0,no aplica,bachiller,estudiante,ninguno,comuna5,san carlos,familiar
24/06/2022,viernes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,27.0,si,no aplica,soltero(a),profesional,ninguna,comuna6,caicelandia,penalista,1.0,propia,4,1.0,femenino,hermano(a),,36.0,soltero(a),postgrado,medica general,ninguno,comuna6,caicelandia,no aplica
28/06/2022,martes,25/06/2022,sabado,04:30 PM,no,si,si,no,si,no,femenino,30.0,no,ninguno,soltero(a),bachiller,ninguno,comuna7,parques de la italia,manicurista,3.0,alquilada,4,6.0,masculino,ex-conyuge,3.0,32.0,soltero(a),bachiller,comerciante,ninguno,comuna7,urb. el trebol,familiar
28/06/2022,martes,26/06/2022,domingo,07:30 AM,no,si,si,no,si,no,femenino,24.0,no aplica,no aplica,soltero(a),bachiller,ninguno,comuna7,guayacan,jefe de cocina,1.0,alquilada,3,2.0,masculino,ex-conyuge,3.0,39.0,soltero(a),bachiller,comerciante,ninguno,comuna7,el sembrador,propia
01/06/2022,miércoles,19/05/2022,jueves,14:12 p.m.,si,si,si,no,si,no,femenino,33.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna7,el sembrador,empleado,2.0,alquilada,3,0.0,masculino,hijo(a),0.0,30.0,soltero(a),bachiller completo,empleado,ninguno,comuna5,libertadores,familiar
01/06/2022,miércoles,01/06/2022,miércoles,8:41 a.m.,si,si,si,no,si,no,femenino,40.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,la emilia,independiente,2.0,alquilada,3,5.0,masculino,ex-conyuge,3.0,59.0,soltero(a),bachiller incompleto,empleado,ninguno,comuna1,guacarí,propia
02/06/2022,jueves,02/06/2022,jueves,15:12 p.m.,si,si,si,no,si,no,femenino,59.0,no,ninguno,soltero(a),primaria completa,ninguno,comuna7,tulipanes de la italia,independiente,1.0,propia,2,0.0,masculino,hijo(a),0.0,38.0,soltero(a),bachiller completo,independiente,ninguno,comuna7,tulipanes de la italia 2e,familiar
02/06/2022,jueves,17/06/2022,martes,16:37 p.m.,si,si,si,no,si,no,femenino,50.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,bosques del edén,independiente,3.0,propia,3,0.0,masculino,ex-conyuge,0.0,65.0,soltero(a),primaria incompleta,independiente,ninguno,comuna7,tulipanes de la italia 2e,familiar
03/06/2022,viernes,31/05/2022,martes,17:00 p.m.,si,si,si,no,si,no,femenino,17.0,no,ninguno,soltero(a),primaria completa,ninguno,comuna1,coronado,estudiante,0.0,familiar,6,5.0,masculino,ex-conyuge,0.0,34.0,soltero(a),primaria incompleta,independiente,ninguno,comuna1,no,propia
06/06/2022,lunes,31/05/2022,martes,14:34 p.m.,si,si,si,no,si,no,femenino,19.0,no,ninguno,soltero(a),técnico,ninguno,comuna1,manuela betrán,estudiante,2.0,propia,3,0.0,masculino,ex-conyuge,3.0,26.0,soltero(a),primaria completa,independiente,ninguno,comuna2,las mercedes,propia
07/06/2022,martes,04/06/2022,sábado,23:17 p.m.,si,si,si,no,si,no,femenino,22.0,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna1,harold eder,independiente,1.0,alquilada,3,4.0,masculino,conyuge,0.0,24.0,unión libre,primaria completa,independiente,ninguno,comuna1,harold eder,alquilada
07/06/2022,martes,04/06/2022,sábado,12:00 a.m.,si,si,si,no,si,no,femenino,38.0,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,reservas de zamorano,independiente,3.0,alquilada,5,0.0,masculino,ex-conyuge,1.0,48.0,unión libre,primaria incompleta,independiente,ninguno,comuna7,el sembrador,alquilada
08/06/2022,lunes,07/06/2022,domingo,9:04 a.m.,si,si,si,no,si,no,femenino,19.0,no,ninguno,unión libre,pregrado,ninguno,comuna7,cerezos de la italia,estudiante,0.0,propia,5,0.0,masculino,conyuge,0.0,19.0,unión libre,primaria incompleta,independiente,ninguno,comuna7,cerezos de la italia,propia
08/06/2022,lunes,20/05/2022,viernes,16:00 p.m.,si,si,si,no,si,no,femenino,20.0,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,molinos cien,independiente,3.0,propia,4,0.0,femenino,hijo(a),2.0,,unión libre,bachiller incompleto,desempleado,ninguno,comuna1,0,alquilada
08/06/2022,lunes,08/06/2022,lunes,16:06 p.m.,si,si,si,no,si,no,femenino,64.0,no,ninguno,soltero(a),técnico,ninguno,comuna2,la benedicta,pensionado,0.0,familiar,6,6.0,masculino,hermano(a),1.0,49.0,soltero(a),pregrado,desempleado,ninguno,comuna2,la benedicta,familiar
09/06/2022,jueves,09/06/2022,jueves,15:43 p.m.,si,si,si,no,si,no,femenino,35.0,no,ninguno,soltero(a),pregrado,ninguno,comuna7,guayacanes del sembrador,empleado,1.0,propia,2,4.0,masculino,conyuge,1.0,39.0,casado(a),técnico,empleado,ninguno,comuna6,rincón de las flores 2 casa 30,propia
09/06/2022,jueves,07/06/2022,martes,15:43 p.m.,si,si,si,no,si,no,femenino,33.0,no,ninguno,soltero(a),tecnólogo,ninguno,comuna1,caña real,independiente,1.0,propia,2,1.0,masculino,ex-conyuge,2.0,34.0,soltero(a),tecnólogo,empleado,ninguno,comuna1,acopi yumbo fanalca,alquilada
10/06/2022,viernes,30/05/2022,lunes,9:30 a.m.,si,si,si,no,si,no,femenino,50.0,no,ninguno,unión libre,bachiller completo,juanchito,comuna10,ciudad del campo,empleado,3.0,alquilada,2,0.0,masculino,ex-conyuge,1.0,43.0,soltero(a),bachiller completo,empleado,ninguno,comuna5,los guaduales,propia
10/06/2022,viernes,08/06/2022,miércoles,18:00 p.m.,si,si,si,no,si,no,femenino,20.0,no,ninguno,soltero(a),tecnólogo,ninguno,comuna7,el sembrador,empleado,0.0,propia,2,0.0,masculino,ex-conyuge,0.0,20.0,soltero(a),primaria incompleta,desempleado,ninguno,comuna3,llanogrande,propia
10/06/2022,viernes,22/05/2022,domingo,20:00 p.m.,si,si,si,no,si,no,femenino,49.0,no,ninguno,unión libre,primaria completa,ninguno,comuna7,almendros de la italia,independiente,3.0,familiar,3,0.0,masculino,conyuge,3.0,55.0,unión libre,primaria incompleta,empleado,ninguno,comuna7,almendros de la italia,familiar
16/06/2022,jueves,14/06/2022,martes,12:00 a.m.,si,si,si,no,si,no,femenino,34.0,no,ninguno,soltero(a),bachiller completo,ninguno,comuna4,san cayetano,independiente,2.0,alquilada,2,2.0,masculino,ex-conyuge,2.0,39.0,soltero(a),primaria incompleta,desempleado,potrerillo,comuna16,potrerillo,propia
17/06/2022,viernes,15/06/2022,jueves,18:00 p.m.,si,si,si,no,si,no,femenino,43.0,no,ninguno,soltero(a),bachiller completo,rozo,comuna8,la primavera,empleado,3.0,alquilada,3,0.0,masculino,ex-conyuge,2.0,29.0,soltero(a),bachiller completo,independiente,amaime,comuna12,el placer,alquilada
